CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_RECEIPTS,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,PCT_INDIV_CONTRIB,PAC_Contribution_%,Party_Contribution_%,Adj_Party_Contrib,Adj_PAC_Contrib
H4WA10085,"TOLIVER, DESIREE",C,DEM,3372.0,0.0,3372.0,WA,10.0,0.0,0.0,07/17/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4PA10112,"BROADHURST, JOHN",C,DEM,21842.64,8788.3,21842.64,PA,10.0,0.0,0.0,04/03/2024,5244.16,0.0,100.0,0.0,0.0,0.0,0.0
H4WI04282,"NATH, PURNIMA",C,REP,15663.0,0.0,15663.0,WI,4.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4GA14081,"HOUSTON, DERIC",C,DEM,7032.75,0.0,7032.75,GA,14.0,0.0,0.0,06/30/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2AR02103,"REYNOLDS, CONRAD E",C,REP,25.0,21442.67,25.0,AR,2.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4IN05203,"CHINTHALA, BALARAJU RAJU",C,REP,300596.12,0.0,300596.12,IN,5.0,0.0,0.0,06/30/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4WA02173,"BINDA, JOSHUA",C,DEM,9118.39,0.0,9118.39,WA,2.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4MD02257,"THORMANN, JOHN",O,REP,3045.7,0.0,3045.7,MD,2.0,0.0,0.0,04/24/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4VI01011,"PICKARD, RONALD",C,REP,19682.76,605.0,19682.76,VI,0.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CO03324,"WITHROW, ADAM JOSEPH",O,UNI,438.48,0.0,438.48,CO,3.0,0.0,0.0,10/16/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4AZ03125,"AGUILAR, YLENIA",O,DEM,63933.07,0.0,63933.07,AZ,3.0,0.0,0.0,09/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H0PA05094,"PRUETT, DASHA",C,REP,3535.0,0.0,3535.0,PA,5.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4MD06365,"WILKS, ALTIMONT",O,DEM,3375.0,0.0,3375.0,MD,6.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4VA10303,"DEVOE, MARION SR.",O,DEM,10395.0,0.0,10395.0,VA,10.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4OR01154,"CHRISTMAN, JOSEPH WILLIAM",C,LIB,1075.0,794.69,1075.0,OR,1.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2FL27071,"POLO, FRANK",C,REP,510.25,0.0,510.25,FL,27.0,0.0,0.0,09/30/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2ME01131,"THELANDER, EDWIN F MR.",C,REP,85.0,1247.31,85.0,ME,1.0,0.0,0.0,05/15/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4AZ07142,"BECKER, NINA",C,REP,300504.0,0.0,300504.0,AZ,7.0,0.0,0.0,06/30/2024,195.0,0.0,100.0,0.0,0.0,0.0,0.0
H4PR01036,"MELENDEZ, JOSE E",C,REP,33430.0,0.0,33430.0,PR,0.0,0.0,0.0,12/31/2024,6600.0,0.0,100.0,0.0,0.0,0.0,0.0
H2FL26081,"SWANSON, RUTH ANN",C,REP,126.28,2467.97,126.28,FL,26.0,0.0,0.0,03/17/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4VA10220,"GARAY, BRANDON",O,DEM,5511.0,0.0,5511.0,VA,10.0,0.0,0.0,06/18/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H8IL08044,"MCSWEENEY, DAVID",C,REP,24.0,1150398.52,24.0,IL,8.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H0VA08172,"KIM, HEERAK CHRISTIAN DR.",C,REP,650.0,0.0,650.0,VA,8.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4FL26103,"ATKINS, JOEY DAVID",C,DEM,36675.0,0.0,36675.0,FL,26.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H0PA02091,"SNOW, SALEM",C,DEM,2215.0,1500.0,2215.0,PA,2.0,0.0,0.0,03/31/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4VA07143,"BRAT, DAVID ALAN",C,REP,200.0,0.0,200.0,VA,7.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2CO05141,"GOENAGA-TORRES, SANTIAGO DAVID",O,DEM,10.0,0.0,10.0,CO,5.0,0.0,0.0,03/31/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4RI01182,"BIAH, NATHAN",O,DEM,1030.0,0.0,1030.0,RI,1.0,0.0,0.0,09/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CO05154,"PUGLIESE, ROSE",O,REP,9020.65,0.0,9020.65,CO,5.0,0.0,0.0,01/16/2024,8270.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CA34117,"FERRELL, DAVID",C,DEM,9078.1,0.0,9078.1,CA,34.0,0.0,0.0,03/20/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2WY01016,"SELVIG, MARISSA JOY",C,CON,1.35,0.0,1.35,WY,0.0,0.0,0.0,03/01/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2CA38245,"MOREIRA, ELIZABETH",C,DEM,581.38,0.0,581.38,CA,38.0,0.0,0.0,09/30/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4OK03053,"MILLER, CONNOR",C,REP,245.17,0.0,245.17,OK,3.0,0.0,0.0,06/30/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2GA02155,"WEST, CHRISTOPHER CHRIS",C,REP,-31.74,0.0,-31.74,GA,2.0,0.0,0.0,06/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CO03480,"WHITLEY, DAVID VANN MR",O,LIB,9900.0,0.0,9900.0,CO,3.0,0.0,0.0,10/21/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2MD02343,"MORGAN, YURIPZY",C,REP,250.0,0.0,250.0,MD,3.0,0.0,0.0,02/06/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CA47218,"CRANDALL, TERRY LAWRENCE",O,NPA,15626.0,0.0,15626.0,CA,47.0,0.0,0.0,05/02/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2MD03184,"PITOCCO, ANTONIO",C,REP,501.0,2000.0,501.0,MD,3.0,0.0,0.0,06/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2IL13179,"DEERING, REGAN",C,REP,-111.79,0.0,-111.79,IL,13.0,0.0,0.0,06/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H0MD05183,"WILKES, MCKAYLA",C,DEM,8414.0,0.0,8414.0,MD,5.0,0.0,0.0,09/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CO03373,"WILEY, JAMES BROOKS",O,LIB,282.0,0.0,282.0,CO,3.0,0.0,0.0,09/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4MD06266,"WEST, DESTINY DRAKE",O,DEM,15880.35,0.0,15880.35,MD,6.0,0.0,0.0,06/30/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2VA10141,"BEATTY, JOHN",O,REP,4210.0,0.0,4210.0,VA,10.0,0.0,0.0,05/01/2024,3450.0,0.0,100.0,0.0,0.0,0.0,0.0
H6CA44145,"NAVARRO, OMAR",C,REP,100.0,0.0,100.0,CA,43.0,0.0,0.0,03/31/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4KS02198,"KLEINMANN, MATTHEW RYAN",C,DEM,52818.77,0.0,52818.77,KS,2.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H0MD05225,"PALOMBI, CHRISTOPHER",C,REP,10.0,0.0,10.0,MD,5.0,0.0,0.0,03/31/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2AZ09142,"STOVALL, ALEX",C,REP,840.71,61269.32,840.71,AZ,5.0,0.0,0.0,06/30/2023,3.0,0.0,100.0,0.0,0.0,0.0,0.0
H2PA05074,"GALLUCH, DAVID",C,REP,40.0,0.0,40.0,PA,5.0,0.0,0.0,12/31/2024,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H2MD05536,"WILKES, MCKAYLA NICOLLETTE",C,DEM,11045.76,0.0,11045.76,MD,5.0,0.0,0.0,09/30/2023,0.0,0.0,100.0,0.0,0.0,0.0,0.0
H4CA30255,"IDAN, SARAH",O,DEM,14883.01,0.0,14883.0,CA,30.0,0.0,0.0,09/30/2024,0.0,0.0,99.9999328092906,0.0,0.0,0.0,0.0
H0OH04085,"SITES, JEFFREY ALAN",C,DEM,334908.56,0.0,334907.87,OH,4.0,0.0,0.0,09/30/2024,5479.18,0.0,99.99979397361476,0.0,0.0,0.0,0.0
H4NY02095,"STEPHENS, SHANNON EMILY",C,REP,4399.51,0.0,4399.49,NY,2.0,0.0,0.0,12/31/2024,0.0,0.0,99.99954540391998,0.0,0.0,0.0,0.0
H4NH02365,"WHITLEY, REBECCA G",O,DEM,140425.79,0.0,140424.8,NH,2.0,0.0,0.0,08/28/2024,42785.0,0.0,99.99929500129568,0.0,0.0,0.0,0.0
H2VA10265,"TAYLOR, BROOKE",O,REP,61113.5,0.0,61112.62,VA,10.0,0.0,0.0,12/31/2024,26485.88,0.0,99.99856005628872,0.0,0.0,0.0,0.0
H4SC06148,"SCOTT, JUSTIN NATHANIEL",C,REP,10564.29,0.0,10564.11,SC,6.0,0.0,0.0,09/30/2024,0.0,0.0,99.99829614673584,0.0,0.0,0.0,0.0
H0GA12059,"JOHNSON, ELIZABETH",C,DEM,31475.66,9883.1,31475.07,GA,12.0,0.0,0.0,12/31/2024,0.0,0.0,99.99812553573142,0.0,0.0,0.0,0.0
H4SC01347,"YOUNG, BILL",C,REP,21881.0,0.0,21880.0,SC,1.0,0.0,0.0,06/30/2024,0.0,0.0,99.9954298249623,0.0,0.0,0.0,0.0
H4CT04189,"MIRESSI, DAN",C,REP,1084.92,0.0,1084.82,CT,4.0,0.0,0.0,08/05/2024,0.0,0.0,99.9907827305239,0.0,0.0,0.0,0.0
H4NY03150,"LIVINGSTON, SCOTT",O,DEM,121980.27,0.0,121968.75,NY,3.0,0.0,0.0,12/31/2024,1000.0,0.0,99.9905558497288,0.0,0.0,0.0,0.0
H4TX28095,"SANZ MONDRAGON, JOSE MANUEL",C,REP,28747.77,5300.0,28744.79,TX,28.0,0.0,0.0,02/14/2024,0.0,0.0,99.989633978566,0.0,0.0,0.0,0.0
H4RI01232,"CASEY, STEPHEN M",O,DEM,105835.06,0.0,105820.0,RI,1.0,0.0,0.0,12/31/2024,0.0,0.0,99.98577031089698,0.0,0.0,0.0,0.0
H4FL23118,"BARVE, GARY",C,REP,29153.73,0.0,29148.73,FL,23.0,0.0,0.0,09/30/2024,0.0,0.0,99.98284953589128,0.0,0.0,0.0,0.0
H4FL24041,"SPICER, LAVERN",C,REP,24066.43,0.0,24060.43,FL,24.0,0.0,0.0,12/31/2024,0.0,0.0,99.97506900691128,0.0,0.0,0.0,0.0
H4NY04174,"JONES, GIAN",C,DEM,19928.28,2348.0,19923.28,NY,4.0,0.0,5.0,12/31/2024,0.0,0.0,99.9749100273581,0.0,0.025089972641893832,5.0,0.0
H0VA11127,"ANANTATMULA, MANGA",O,REP,12793.52,1000.0,12786.52,VA,10.0,0.0,0.0,12/31/2024,7.0,0.0,99.94528480043024,0.0,0.0,0.0,0.0
H4TX19318,"ZINK, RYAN",C,REP,5573.11,3125.0,5569.95,TX,19.0,0.0,0.0,06/30/2024,0.0,0.0,99.9432991633038,0.0,0.0,0.0,0.0
H2MI13311,"ELLIOTT, STEVEN",C,REP,708733.14,0.0,708251.74,MI,12.0,0.0,0.0,12/31/2024,2391.0,0.0,99.93207598561004,0.0,0.0,0.0,0.0
H4OH08138,"ROGERS, MARY C",C,REP,7952.65,0.0,7943.0,OH,8.0,0.0,0.0,12/31/2024,0.0,0.0,99.87865679993462,0.0,0.0,0.0,0.0
H4NY16095,"WRIGHT, CHRIS",C,REP,10624.55,0.0,10610.88,NY,16.0,0.0,0.0,12/31/2024,82.48,0.0,99.8713357271602,0.0,0.0,0.0,0.0
H4FL15171,"FITZGERALD, KRIS",C,DEM,18066.31,0.0,18042.31,FL,15.0,0.0,0.0,05/21/2024,0.0,0.0,99.86715604902165,0.0,0.0,0.0,0.0
H0NY22117,"KRIESEL, KATELYN",C,DEM,15516.0,0.0,15491.0,NY,22.0,0.0,0.0,03/22/2023,0.0,0.0,99.8388759989688,0.0,0.0,0.0,0.0
H4WA05259,"COOPER, TERRI KAY",C,REP,47829.05,0.0,47741.94,WA,5.0,0.0,0.0,12/31/2024,500.0,0.0,99.81787219273642,0.0,0.0,0.0,0.0
H0IL07167,"COLLINS, KINA",C,DEM,860648.28,0.0,858898.28,IL,7.0,1750.0,0.0,06/30/2024,0.0,0.0,99.79666490473902,0.20333509526098162,0.0,0.0,1750.0
H2TX08158,"ELLIS, JAMESON",C,REP,38675.66,2250.0,38581.57,TX,2.0,0.0,0.0,12/31/2024,300.0,0.0,99.75672037658826,0.0,0.0,0.0,0.0
H4MO04187,"CASS, JEANETTE",C,MO,5858.6,5581.49,5843.6,MO,4.0,0.0,0.0,12/31/2024,0.0,0.0,99.74396613525415,0.0,0.0,0.0,0.0
H6NY21199,"GENDEBIEN, BLAKE",,DEM,266691.17,0.0,265989.02,NY,21.0,702.15,0.0,12/31/2024,265.0,0.0,99.73671794233007,0.26328205766992585,0.0,0.0,702.15
H4MO01142,"JONES, ANDREW",C,REP,16076.14,0.0,16030.83,MO,1.0,0.0,0.0,12/31/2024,369.14,0.0,99.71815373590924,0.0,0.0,0.0,0.0
H4NY04166,"HUGHES, SARAH",C,DEM,110147.12,0.0,109826.18,NY,4.0,0.0,0.0,03/11/2024,37525.0,0.0,99.7086260630328,0.0,0.0,0.0,0.0
H0CA28174,"PUDLO, G MAEBE",O,DEM,116190.76,0.0,115848.66,CA,30.0,0.0,0.0,05/01/2024,0.0,0.0,99.70557039131168,0.0,0.0,0.0,0.0
H4AZ03133,"PASTOR, LAURA",O,DEM,121783.96,0.0,121425.16,AZ,3.0,0.0,0.0,12/31/2024,13610.0,0.0,99.70537992031134,0.0,0.0,0.0,0.0
H4MD06316,"SAYLES, LAURIE-ANNE",O,DEM,83292.5,11868.67,83042.5,MD,6.0,250.0,0.0,12/31/2024,0.0,0.0,99.69985292793469,0.300147072065312,0.0,0.0,250.0
H4GA14040,"CASH, TAMBREI",C,DEM,61660.34,0.0,61472.16,GA,9.0,188.18,0.0,12/31/2024,1300.0,0.0,99.6948119325972,0.3051880674028071,0.0,0.0,188.18
H4NJ08105,"JASEY, KYLE FORT",C,DEM,51350.3,0.0,51180.0,NJ,8.0,0.0,0.0,03/31/2024,0.0,0.0,99.66835636792771,0.0,0.0,0.0,0.0
H2SC06134,"DIXON, GREGG",C,OTH,112943.58,0.0,112537.58,SC,6.0,406.0,0.0,12/31/2024,402.0,0.0,99.64052848333654,0.3594715166634527,0.0,0.0,406.0
H4NC02143,"XU, KENNY",O,REP,171523.28,0.0,170879.52,NC,13.0,236.36,0.0,05/22/2024,11410.41,0.0,99.62468068474436,0.13780053646362173,0.0,0.0,236.36
H4IN03240,"ADOLPH, KILEY DR.",O,DEM,47977.01,0.0,47777.01,IN,3.0,0.0,0.0,12/31/2024,0.0,0.0,99.58313367173152,0.0,0.0,0.0,0.0
H4WA09095,"CHAUDHRY, MELISSA",C,DEM,227467.53,0.0,226502.22,WA,9.0,0.0,0.0,12/31/2024,3333.65,0.0,99.57562734338391,0.0,0.0,0.0,0.0
H4MD04162,"NJINIMBOT, GABRIEL",C,DEM,68533.4,0.0,68239.34,MD,4.0,0.0,0.0,12/31/2024,0.0,0.0,99.5709245419022,0.0,0.0,0.0,0.0
H4ME02275,"CROSS, ROBERT N",C,REP,57055.95,0.0,56805.95,ME,2.0,0.0,0.0,12/31/2024,16516.05,0.0,99.561833603682,0.0,0.0,0.0,0.0
H4TX18153,"MARTIN, ISAIAH MR.",C,DEM,399697.6,0.0,397931.91,TX,18.0,0.0,0.0,12/31/2024,17323.89,0.0,99.55824353211028,0.0,0.0,0.0,0.0
H4WA08154,"SIDDIQI, IMRAAN",C,DEM,443719.82,0.0,441677.15,WA,8.0,2000.0,0.0,10/16/2024,511.11,0.0,99.53964869092393,0.4507348804026829,0.0,0.0,2000.0
H2CA12257,"NUERGE, NED",O,REP,3397.0,0.0,3381.0,CA,12.0,0.0,0.0,03/31/2024,0.0,0.0,99.52899617309392,0.0,0.0,0.0,0.0
H4NY03093,"MURPHY, WILLIAM",O,DEM,69993.24,0.0,69663.24,NY,3.0,0.0,0.0,01/30/2024,0.0,0.0,99.52852589764385,0.0,0.0,0.0,0.0
H4AZ06128,"O'DONNELL, JOHN ROBERT",C,DEM,69325.24,0.0,68976.25,AZ,6.0,0.0,0.0,07/17/2023,29355.0,0.0,99.4965902750571,0.0,0.0,0.0,0.0
H4NJ07149,"BHALLA, RAVI",C,DEM,2213858.42,0.0,2202084.19,NJ,8.0,10000.0,0.0,11/25/2024,81894.92,2500.0,99.468157950227,0.4517000685165766,0.0,0.0,10000.0
H2NY14128,"FORTE, TINA",C,REP,1922536.14,15000.0,1911997.13,NY,14.0,3000.0,0.0,12/31/2024,34089.43,0.0,99.45181732708544,0.15604388066275832,0.0,0.0,3000.0
H0FL23082,"PERELMAN, JENNIFER PILCHICK",C,DEM,467506.67,0.0,464941.91,FL,25.0,2500.0,0.0,12/31/2024,682.11,0.0,99.45139606243478,0.5347517287828215,0.0,0.0,2500.0
H2CA42247,"BELTRAN, JOAQUIN",C,DEM,5244.0,2985.66,5215.0,CA,42.0,0.0,0.0,12/31/2024,0.0,0.0,99.4469870327994,0.0,0.0,0.0,0.0
H4CO03282,"BURNETT, DEBBY",O,DEM,43484.61,0.0,43234.61,CO,3.0,250.0,0.0,06/30/2024,358.36,0.0,99.42508395499006,0.5749160450099472,0.0,0.0,250.0
H4LA01154,"MANUEL, MEL INARI",C,DEM,74559.16,0.0,74059.16,LA,1.0,500.0,0.0,11/27/2024,0.0,0.0,99.3293915864932,0.6706084135068044,0.0,0.0,500.0
H4KS02149,"WOODY, ELGIN IV",C,DEM,40623.42,0.0,40349.83,KS,2.0,0.0,0.0,06/30/2024,100.0,0.0,99.32652149917462,0.0,0.0,0.0,0.0
H4TX07081,"AGWAN, PERVEZ S",C,DEM,1752285.27,105000.0,1739181.97,TX,7.0,0.0,0.0,12/31/2024,5420.0,0.0,99.2522165069618,0.0,0.0,0.0,0.0
H6MD08523,"RUBIN, JOEL MARTIN",O,DEM,133133.36,0.0,132133.36,MD,6.0,0.0,0.0,03/31/2024,3475.0,0.0,99.24887346041594,0.0,0.0,0.0,0.0
H4MD02224,"BHANDARI, HARRY",O,DEM,269241.81,0.0,267112.22,MD,2.0,1499.0,0.0,08/29/2024,10801.0,0.0,99.2090418646346,0.5567485971068163,0.0,0.0,1499.0
H4IL11260,"RASHID, QASIM",C,DEM,1000614.33,124248.23,992519.95,IL,11.0,5000.0,0.0,12/31/2024,38808.0,0.0,99.19105895675108,0.49969302358482115,0.0,0.0,5000.0
H4IL09090,"COHEN, SETH ALAN",C,REP,12108.78,100.0,12008.78,IL,9.0,0.0,0.0,12/31/2024,0.0,0.0,99.17415296999368,0.0,0.0,0.0,0.0
H0OR05104,"COURSER, AMY RYAN",C,REP,28536.51,47342.04,28298.47,OR,4.0,0.0,0.0,12/31/2024,0.0,0.0,99.1658405320062,0.0,0.0,0.0,0.0
H8CA29100,"DUENAS, ANGELICA MARIA",O,DEM,119777.59,0.0,118777.59,CA,29.0,1000.0,0.0,12/31/2024,0.0,0.0,99.1651192848345,0.8348807151654998,0.0,0.0,1000.0
H4TX15142,"VILLARREAL RIGNEY, JOHN",C,DEM,21218.0,0.0,21035.49,TX,15.0,0.0,0.0,07/31/2024,0.0,0.0,99.13983410312,0.0,0.0,0.0,0.0
H0CA35146,"CARGILE, MIKE",C,REP,141181.77,12959.54,139958.87,CA,35.0,0.0,0.0,12/31/2024,0.0,0.0,99.13381168121067,0.0,0.0,0.0,0.0
H2NY05126,"KING, PAUL",C,REP,48325.36,0.0,47893.61,NY,5.0,0.0,0.0,11/25/2024,0.0,0.0,99.10657675390313,0.0,0.0,0.0,0.0
H4GA14057,"HARRIS, SHAWN",C,DEM,3529948.79,0.0,3496842.07,GA,14.0,33086.72,20.0,12/31/2024,8849.78,0.0,99.06211897198656,0.9373144475560508,0.0005665804573895815,20.0,33086.72
H4IA03164,"VINE, MELISSA",C,DEM,165417.16,0.0,163857.16,IA,3.0,1000.0,250.0,06/20/2024,3345.0,0.0,99.05692976472332,0.6045322021004351,0.15113305052510878,250.0,1000.0
H2MN05208,"SAMUELS, DON MR.",C,DFL,1742908.49,0.0,1726389.65,MN,5.0,16400.0,0.0,12/31/2024,99845.0,0.0,99.0522256277494,0.9409558846087209,0.0,0.0,16400.0
H4UT01140,"MILLER, PAUL",C,REP,5419.89,0.0,5367.96,UT,1.0,0.0,0.0,12/31/2024,0.0,0.0,99.04186247322362,0.0,0.0,0.0,0.0
H2MI12198,"HOOPER, JAMES D",C,REP,13451.35,532.86,13321.35,MI,12.0,130.0,0.0,12/31/2024,0.0,0.0,99.03355425291883,0.9664457470811479,0.0,0.0,130.0
H6TX24149,"MCDOWELL, JAN",O,DEM,13905.33,0.0,13768.0,TX,32.0,0.0,0.0,04/13/2024,50.0,0.0,99.01239308955633,0.0,0.0,0.0,0.0
H4MI11121,"GHANIM, AHMED",C,DEM,179273.7,0.0,177444.45,MI,11.0,0.0,0.0,12/31/2024,16100.0,0.0,98.97963281842232,0.0,0.0,0.0,0.0
H4GA14032,"BRYANT, BART ALEXANDER MR",C,DEM,5789.77,0.0,5729.77,GA,14.0,0.0,0.0,02/14/2024,0.0,0.0,98.96368940389686,0.0,0.0,0.0,0.0
H4ND01044,"HAMMER, TRYGVE",O,DEM,1174195.59,0.0,1161589.67,ND,0.0,12120.0,400.0,12/31/2024,11815.1,0.0,98.92642076777004,1.0321960074811727,0.03406587483436213,400.0,12120.0
H4AR03073,"PENZO, CLINT",C,REP,123158.88,30000.0,121803.29,AR,3.0,1000.0,0.0,12/31/2024,0.0,0.0,98.89931607042868,0.8119593162912817,0.0,0.0,1000.0
H0CO04197,"MCCORKLE, ISAAC IAN",O,DEM,1691453.78,0.0,1672780.97,CO,4.0,0.0,0.0,12/31/2024,13335.0,0.0,98.89604964553035,0.0,0.0,0.0,0.0
H4NJ09178,"KHAIRULLAH, MOHAMED T.",O,DEM,404620.21,0.0,400120.21,NJ,9.0,1500.0,0.0,12/31/2024,4750.0,0.0,98.88784596300812,0.3707180123306248,0.0,0.0,1500.0
H4TX06224,"LOVE, JOHN BENARD III",C,DEM,135300.64,0.0,133773.65,TX,6.0,500.0,0.0,12/31/2024,0.0,0.0,98.87140962526118,0.36954740199307257,0.0,0.0,500.0
H2FL09277,"MORALES, ADIANIS",C,REP,19775.0,0.0,19550.0,FL,9.0,225.0,0.0,12/31/2024,0.0,0.0,98.8621997471555,1.1378002528445006,0.0,0.0,225.0
H4MD06282,"MARTINEZ, TEKESHA",O,DEM,628506.68,0.0,621348.68,MD,6.0,2250.0,0.0,12/31/2024,21421.0,0.0,98.86110995669928,0.35799142182546095,0.0,0.0,2250.0
H4SC07021,"BERRY, RODNEY",C,REP,8600.0,0.0,8500.0,SC,7.0,0.0,0.0,03/31/2024,0.0,0.0,98.83720930232558,0.0,0.0,0.0,0.0
H2AZ09183,"DAVISON, JERONE",C,REP,57902.87,0.0,57225.98,AZ,4.0,500.0,0.0,12/31/2024,0.0,0.0,98.830990588204,0.8635150554713436,0.0,0.0,500.0
H4MI10107,"BUSCH, EMILY",C,DEM,514531.03,0.0,508504.22,MI,10.0,5100.0,0.0,12/31/2024,8947.5,0.0,98.82867900114788,0.9911938644400123,0.0,0.0,5100.0
H4PR00103,"VILLAFANE RAMOS, WILLIAM ELY",C,NPP,828164.04,18467.03,818164.04,PR,0.0,10000.0,0.0,12/31/2024,0.0,0.0,98.79250975446844,1.2074902455315495,0.0,0.0,10000.0
H8IL04167,"LOPEZ, RAYMOND",C,DEM,82544.0,0.0,81544.0,IL,4.0,0.0,1000.0,10/15/2024,0.0,0.0,98.7885249079279,0.0,1.211475092072107,1000.0,0.0
H2GU01031,"MOYLAN, JAMES C.",I,REP,288357.0,0.0,284857.0,GU,0.0,3500.0,0.0,12/31/2024,0.0,0.0,98.78622679525726,1.213773204742732,0.0,0.0,3500.0
H4DE01076,"YOUNG, EUGENE ROBERT JR",O,DEM,436569.05,0.0,430819.05,DE,0.0,5750.0,0.0,12/31/2024,11900.0,0.0,98.68291167227729,1.317088327722728,0.0,0.0,5750.0
H4NJ08121,"VALDES, ANTHONY",C,REP,7559.58,0.0,7459.58,NJ,8.0,0.0,0.0,12/31/2024,0.0,0.0,98.67717518698127,0.0,0.0,0.0,0.0
H4NY03127,"MALAMED, ZAK",O,DEM,749595.24,0.0,739574.94,NY,3.0,1500.0,0.0,12/31/2024,156579.1,0.0,98.66323857659502,0.2001079942823543,0.0,0.0,1500.0
H6FL01119,"GAETZ, MATT",I,REP,6772979.08,132258.58,6679334.38,FL,1.0,12239.56,0.0,12/31/2024,275458.49,1000.0,98.61737798251106,0.1807116167853275,0.0,0.0,12239.56
H4CA19118,"DOUGHERTY, SEAN JACOB",C,GRE,7856.0,19441.0,7746.0,CA,19.0,0.0,0.0,12/31/2024,0.0,0.0,98.59979633401224,0.0,0.0,0.0,0.0
H4TN04270,"BRODERICK, VICTORIA",C,DEM,111892.94,0.0,110272.54,TN,4.0,548.18,770.0,12/31/2024,3478.0,0.0,98.55182999034612,0.48991473456680995,0.6881578051305113,770.0,548.18
H0GA06192,"GREENE, MARJORIE TAYLOR",I,REP,8960241.51,0.0,8830041.34,GA,14.0,35250.0,0.0,12/31/2024,67694.7,0.0,98.54691226955556,0.39340457464968487,0.0,0.0,35250.0
H4PR01069,"RIVERA-LASSEN, ANA IRMA",C,DEM,135768.6,0.0,133768.6,PR,0.0,1000.0,0.0,12/31/2024,0.0,0.0,98.52690533746387,0.7365473312680546,0.0,0.0,1000.0
H0NY06086,"ZMICH, THOMAS",C,REP,7250.99,105000.0,7142.44,NY,6.0,0.0,0.0,12/31/2024,0.0,0.0,98.50296304366714,0.0,0.0,0.0,0.0
H0VA04064,"BENJAMIN, LEON MR. SR.",O,REP,127170.71,0.0,125256.56,VA,4.0,1875.0,0.0,12/31/2023,0.0,0.0,98.49481850026628,1.4743961089782387,0.0,0.0,1875.0
H4VA02078,"DENTON, JAKE",C,DEM,388964.2,0.0,383092.0,VA,2.0,0.0,0.0,08/14/2024,11794.01,0.0,98.49029807884632,0.0,0.0,0.0,0.0
